Data,Codigo_municipio,area_colhida_em_hectares,quantidade_produzida_em_ton,valor_producao_em_mil_reais
2023,3534609,10,204,286
2023,3534609,10,119,298
2015,3534807,10,18,43
2017,3534807,10,120,108
2018,3534807,10,120,96
2017,3534906,10,156,131
2017,3534906,10,350,210
2018,3534906,10,156,138
2013,3535309,10,12,53
2014,3535309,10,12,78
2014,3535408,10,175,118
2015,3535408,10,130,96
2016,3535408,10,140,122
2022,3535507,10,7,116
2022,3535507,10,600,2339
2023,3535507,10,7,101
2023,3535507,10,600,2316
2017,3535705,10,162,159
2023,3535903,10,276,345
2015,3536000,10,275,90
2019,3536208,10,18,16
2020,3536208,10,18,23
2021,3536208,10,18,29
2022,3536208,10,18,27
2023,3536208,10,18,27
2016,3536257,10,196,148
2023,3536257,10,181,169
2013,3536307,10,220,297
2020,3536406,10,400,500
2021,3536406,10,350,455
2013,3536505,10,224,66
2014,3536505,10,224,66
2015,3536505,10,224,73
2016,3536505,10,224,168
2022,3536505,10,297,772
2023,3536505,10,296,330
2013,3536570,10,260,94
2013,3536570,10,175,32
2013,3536703,10,156,44
2014,3536703,10,156,56
2020,3536703,10,14,119
2021,3536703,10,195,305
2021,3536703,10,12,178
2022,3536703,10,240,604
2022,3536703,10,14,310
2023,3536703,10,240,515
2023,3536703,10,14,212
2022,3536802,10,20,100
2023,3536802,10,20,134
2013,3536901,10,6,7
2014,3536901,10,6,15
2015,3536901,10,8,16
2016,3536901,10,8,17
2017,3536901,10,8,23
2018,3536901,10,8,23
2019,3536901,10,8,54
2020,3536901,10,7,32
2021,3536901,10,8,48
2013,3537008,10,230,200
2015,3537008,10,24,30
2015,3537008,10,230,205
2016,3537008,10,24,29
2017,3537008,10,24,30
2019,3537008,10,24,30
2020,3537008,10,24,29
2021,3537008,10,24,36
2013,3537107,10,10,30
2017,3537305,10,450,740
2023,3537503,10,50,90
2014,3537602,10,9,54
2022,3537602,10,120,420
2022,3537701,10,1000,1000
2013,3537800,10,270,657
2014,3537800,10,270,675
2015,3537800,10,270,810
2016,3537800,10,270,432
2016,3537800,10,140,476
2017,3537800,10,270,797
2017,3537800,10,140,383
2018,3537800,10,270,872
2018,3537800,10,140,532
2019,3537800,10,240,713
2019,3537800,10,140,493
2020,3537800,10,229,355
2020,3537800,10,270,810
2020,3537800,10,140,594
2021,3537800,10,240,768
2021,3537800,10,140,560
2022,3537800,10,270,662
2022,3537800,10,140,714
2023,3537800,10,260,728
2023,3537800,10,140,462
2015,3537909,10,227,648
2021,3537909,10,500,1475
2018,3538006,10,100,80
2013,3538105,10,500,924
2014,3538105,10,500,1192
2015,3538105,10,500,838
2016,3538105,10,450,632
2017,3538105,10,27,68
2023,3538105,10,350,744
2013,3538204,10,230,198
2013,3538204,10,480,1069
2014,3538204,10,230,228
2014,3538204,10,460,543
2015,3538204,10,230,722
2015,3538204,10,240,803
2015,3538204,10,460,1040
2016,3538204,10,230,506
2016,3538204,10,240,868
2016,3538204,10,460,1162
2017,3538204,10,230,529
2017,3538204,10,240,888
2017,3538204,10,460,1196
2018,3538204,10,460,982
2019,3538204,10,280,280
2019,3538204,10,460,1150
2020,3538204,10,15,50
2020,3538204,10,280,246
2020,3538204,10,460,1224
2021,3538204,10,15,71
2021,3538204,10,280,336
2021,3538204,10,390,814
2022,3538204,10,15,75
2022,3538204,10,280,820
2022,3538204,10,460,1231
2023,3538204,10,15,95
2023,3538204,10,460,1472
2019,3538303,10,167,92
2020,3538303,10,172,69
2013,3538600,10,15,72
2013,3538600,10,230,483
2013,3538600,10,520,1159
2014,3538600,10,15,195
2014,3538600,10,220,286
2014,3538600,10,240,744
2014,3538600,10,520,308
2015,3538600,10,240,1560
2015,3538600,10,520,1024
2016,3538600,10,240,1440
2016,3538600,10,520,1934
2017,3538600,10,240,1373
2017,3538600,10,550,1228
2018,3538600,10,240,1440
2018,3538600,10,480,1920
2019,3538600,10,16,45
2019,3538600,10,155,274
2019,3538600,10,240,1440
2019,3538600,10,550,2613
2020,3538600,10,16,50
2020,3538600,10,155,265
2020,3538600,10,240,1320
2021,3538600,10,155,363
2021,3538600,10,240,1800
2022,3538600,10,155,344
2022,3538600,10,240,2160
2023,3538600,10,155,370
2023,3538600,10,240,2160
2013,3539202,10,45,47
2017,3539202,10,147,155
2018,3539202,10,147,141
2019,3539202,10,147,141
2020,3539202,10,148,303
2021,3539202,10,145,319
2022,3539202,10,147,326
2017,3539301,10,280,274
2019,3539301,10,280,426
2020,3539301,10,280,398
2022,3539301,10,280,420
2013,3539400,10,175,32
2014,3539400,10,175,44
2015,3539400,10,175,61
2016,3539400,10,175,79
2022,3539400,10,156,147
2023,3539400,10,225,386
2013,3539509,10,15,63
2016,3539509,10,33,6
2013,3539905,10,25,31
2013,3539905,10,8,35
2014,3539905,10,8,39
2015,3539905,10,24,26
2015,3539905,10,10,50
2016,3539905,10,10,48
2017,3539905,10,10,86
2018,3539905,10,10,54
2015,3540101,10,9,52
2015,3540101,10,950,575
2018,3540101,10,18,128
2013,3540259,10,24,13
2015,3540259,10,10,22
2016,3540259,10,304,1034
2017,3540259,10,293,1050
2018,3540259,10,305,1285
2019,3540259,10,305,1258
2020,3540259,10,301,1326
2021,3540259,10,304,1398
2022,3540259,10,320,1568
2023,3540259,10,305,2074
2023,3540309,10,6,50
2017,3540408,10,100,116
2015,3540507,10,22,18
2015,3540507,10,18,34
2016,3540507,10,26,22
2016,3540507,10,10,43
2018,3540507,10,24,38
2023,3540507,10,175,263
2013,3540606,10,100,50
2014,3540606,10,100,55
2015,3540606,10,100,55
2016,3540606,10,100,60
2016,3540606,10,12,42
2017,3540606,10,100,65
2018,3540705,10,9,10
2019,3540705,10,350,700
2014,3540804,10,70,84
2014,3540804,10,800,1536
2018,3540804,10,140,120
2021,3540804,10,100,116
2022,3540804,10,15,68
2022,3540804,10,280,787
2023,3540804,10,15,93
2023,3540804,10,20,64
2023,3540804,10,267,574
2023,3540804,10,283,515
2014,3540903,10,264,79
2023,3540903,10,270,203
2018,3541109,10,175,109
2019,3541109,10,175,109
2017,3541307,10,258,464
2018,3541307,10,258,722
2019,3541307,10,258,593
2020,3541307,10,259,596
2021,3541307,10,258,593
2022,3541307,10,258,593
2020,3541406,10,110,165
2013,3541505,10,18,28
2013,3541505,10,220,671
2014,3541505,10,220,671
2015,3541505,10,220,187
2015,3541505,10,500,2255
2016,3541505,10,220,110
2016,3541505,10,500,550
2017,3541505,10,220,110
2023,3541604,10,220,345
2023,3541604,10,500,1948
2016,3541653,10,660,1049
2019,3541653,10,660,1432
2021,3541802,10,20,55
2013,3542008,10,205,78
2013,3542008,10,255,99
2014,3542008,10,235,162
2014,3542008,10,235,113
2021,3542206,10,500,2050
2023,3542404,10,125,282
2017,3542503,10,36,197
2018,3542503,10,36,198
2019,3542503,10,36,198
2013,3542701,10,24,29
2014,3542701,10,22,28
2015,3542701,10,24,31
2013,3542800,10,408,108
2014,3542800,10,408,146
2015,3542800,10,38,19
2016,3542800,10,38,19
2023,3542800,10,12,21
2013,3543006,10,146,117
2013,3543006,10,13,13
2013,3543006,10,120,360
2014,3543006,10,410,147
2014,3543006,10,120,240
2015,3543006,10,410,119
2015,3543006,10,120,436
2016,3543006,10,410,186
2016,3543006,10,120,566
2017,3543006,10,410,201
2018,3543006,10,410,221
2019,3543006,10,280,280
2020,3543006,10,280,772
2021,3543006,10,280,784
2022,3543006,10,280,700
2023,3543006,10,280,896
2015,3543105,10,140,398
2018,3543105,10,186,530
2019,3543105,10,186,539
2020,3543105,10,186,539
2015,3543204,10,120,168
2023,3543238,10,120,240
2014,3543253,10,163,59
2015,3543253,10,163,47
2016,3543253,10,163,78
2020,3543253,10,255,1020
2015,3543402,10,168,134
2016,3543402,10,168,134
2017,3543402,10,168,58
2018,3543402,10,168,146
2019,3543402,10,168,139
2020,3543402,10,168,138
2021,3543402,10,168,293
2022,3543402,10,168,182
2023,3543402,10,168,162
2020,3543600,10,24,25
2018,3543907,10,280,413
2019,3543907,10,700,955
2013,3544004,10,30,23
2014,3544004,10,30,19
2015,3544004,10,25,13
2013,3544202,10,290,580
2022,3544251,10,10,84
2023,3544251,10,10,70
2018,3544301,10,24,30
2013,3544509,10,161,97
2014,3544509,10,161,97
2015,3544509,10,161,97
2016,3544509,10,161,97
2017,3544509,10,161,97
2018,3544509,10,162,115
2013,3544608,10,9,43
2014,3544608,10,10,65
2015,3544608,10,9,41
2016,3544608,10,10,73
2019,3544608,10,340,238
2018,3544707,10,12,38
2019,3544707,10,12,19
2022,3544905,10,120,158
2023,3544905,10,140,210
2016,3545100,10,450,310
2016,3545100,10,850,602
2017,3545100,10,460,319
2018,3545100,10,460,322
2017,3545209,10,190,143
2018,3545209,10,170,119
2013,3545308,10,288,166
2014,3545308,10,288,410
2015,3545308,10,288,219
2015,3545308,10,504,900
2016,3545308,10,505,571
2017,3545308,10,390,441
2017,3545308,10,504,804
2018,3545308,10,390,511
2018,3545308,10,504,942
2019,3545308,10,390,527
2019,3545308,10,504,716
2020,3545308,10,390,975
2020,3545308,10,504,1159
2021,3545308,10,390,337
2021,3545308,10,504,1411
2022,3545308,10,390,1014
2022,3545308,10,504,1512
2023,3545308,10,12,44
2023,3545308,10,50,33
2015,3545407,10,8,23
2013,3545506,10,11,47
2016,3545506,10,6,43
2017,3545506,10,6,41
2018,3545506,10,6,39
2019,3545506,10,6,39
2020,3545506,10,6,38
2015,3545605,10,168,92
2016,3545605,10,490,857
2017,3545605,10,490,666
2019,3545704,10,265,451
2014,3546009,10,240,120
2015,3546009,10,240,120
2016,3546009,10,114,118
2016,3546009,10,240,96
2017,3546009,10,240,96
2013,3546108,10,340,83
2014,3546108,10,340,62
2016,3546108,10,186,112
2017,3546108,10,186,112
2023,3546405,10,12,54
2015,3546504,10,156,84
2021,3546603,10,120,142
2019,3546702,10,15,7
2017,3547106,10,12,90
2022,3547106,10,10,25
2013,3547205,10,162,97
2014,3547205,10,500,350
2014,3547205,10,162,98
2015,3547205,10,500,442
2013,3547403,10,161,97
2014,3547403,10,161,97
2015,3547403,10,161,97
2016,3547403,10,161,97
2017,3547403,10,18,40
2017,3547403,10,161,97
2019,3547502,10,324,194
2020,3547502,10,324,511
2021,3547502,10,24,100
2021,3547502,10,324,387
2021,3547502,10,75,300
2022,3547502,10,324,324
2023,3547502,10,324,486
2023,3547502,10,75,338
2022,3547908,10,383,492
2023,3547908,10,390,577
2013,3548203,10,20,45
2014,3548203,10,20,40
2017,3548302,10,320,592
2018,3548302,10,320,682
2019,3548302,10,320,682
2013,3548609,10,12,38
2019,3548609,10,190,152
2020,3548609,10,190,152
2021,3548609,10,190,190
2022,3548609,10,190,380
2023,3548609,10,190,255
2014,3548906,10,600,111
2015,3548906,10,600,1080
2017,3548906,10,750,1298
2018,3548906,10,750,1419
2019,3548906,10,750,1419
2018,3549102,10,500,95
2019,3549102,10,500,321
2013,3549201,10,5,14
2014,3549201,10,5,8
2016,3549300,10,8,53
2014,3549508,10,22,26
2016,3549508,10,32,71
2017,3549706,10,99,163
2018,3549706,10,70,70
2018,3549706,10,99,79
2019,3549706,10,141,138
2020,3549706,10,155,152
2022,3549706,10,124,484
2023,3549706,10,500,1000
2013,3549805,10,130,43
2013,3549805,10,220,114
2013,3549805,10,850,878
2014,3549805,10,155,81
2014,3549805,10,220,132
2015,3549805,10,220,105
2015,3549805,10,155,69
2015,3549805,10,220,114
2016,3549805,10,10,47
2016,3549805,10,220,319
2020,3549805,10,13,10
2023,3549805,10,25,39
2022,3550100,10,30,117
2023,3550100,10,24,120
2023,3550100,10,155,155
2013,3550209,10,230,159
2013,3550209,10,500,375
2014,3550209,10,230,276
2020,3550209,10,240,286
2021,3550209,10,120,163
2014,3550506,10,10,17
2013,3550605,10,630,1071
2017,3550704,10,100,256
2019,3550803,10,24,115
2020,3550803,10,233,347
2020,3550803,10,24,100
2021,3550803,10,24,113
2022,3550803,10,24,148
2023,3550803,10,24,80
2023,3550803,10,15,120
2013,3551108,10,480,360
2014,3551108,10,500,950
2020,3551207,10,230,334
2021,3551207,10,230,327
2016,3551306,10,10,48
2017,3551306,10,500,460
2018,3551306,10,700,1610
2019,3551306,10,1080,1211
2019,3551306,10,700,1558
2020,3551306,10,675,824
2020,3551306,10,700,1489
2014,3551603,10,100,35
2015,3551603,10,100,41
2015,3551603,10,204,176
2016,3551603,10,280,438
2016,3551603,10,100,187
2016,3551603,10,204,452
2017,3551603,10,204,204
2018,3551603,10,204,253
2019,3551603,10,204,253
2023,3551603,10,100,365
2023,3551603,10,450,1690
2023,3551603,10,50,299
2013,3551801,10,112,95
2014,3551801,10,12,35
2016,3551801,10,120,240
2017,3551801,10,120,360
2018,3551801,10,60,60
2018,3551801,10,12,30
2018,3551801,10,120,336
2019,3551801,10,60,66
2019,3551801,10,12,36
2019,3551801,10,120,360
2020,3551801,10,60,60
2020,3551801,10,12,48
2020,3551801,10,120,360
2021,3551801,10,60,60
2021,3551801,10,12,54
2021,3551801,10,120,360
2022,3551801,10,60,60
2022,3551801,10,12,58
2022,3551801,10,120,360
2023,3551801,10,60,72
2023,3551801,10,12,64
2023,3551801,10,120,480
2018,3551900,10,65,82
2019,3551900,10,65,89
2020,3551900,10,65,106
2013,3552007,10,165,63
2014,3552007,10,165,62
2015,3552007,10,165,66
2016,3552007,10,165,162
2017,3552007,10,165,63
2018,3552007,10,165,206
2019,3552007,10,165,178
2020,3552007,10,165,248
2021,3552007,10,165,330
2022,3552007,10,165,429
2023,3552007,10,165,215
2014,3552106,10,20,14
2022,3552304,10,120,269
2013,3552551,10,29,75
2014,3552551,10,18,33
2022,3552700,10,550,1873
2023,3552908,10,330,1083
2013,3553302,10,30,21
2022,3553401,10,1300,4657
2023,3553401,10,1300,4576
2017,3553658,10,53,58
2018,3553658,10,53,66
2018,3553658,10,156,98
2019,3553658,10,156,133
2020,3553658,10,156,114
2023,3553658,10,125,148
2023,3553658,10,583,1253
2016,3553708,10,225,145
2018,3553708,10,230,127
2015,3553856,10,140,108
2016,3553856,10,140,242
2017,3553856,10,140,146
2018,3553856,10,140,139
2019,3553856,10,140,168
2019,3553856,10,20,9
2020,3553856,10,140,148
2021,3553856,10,140,280
2022,3553856,10,140,283
2015,3554003,10,230,207
2016,3554003,10,400,314
2020,3554003,10,350,203
2017,3554409,10,30,8
2019,3554409,10,2,1
2014,3554508,10,500,900
2015,3554508,10,500,992
2016,3554508,10,500,675
2017,3554508,10,500,600
2018,3554508,10,500,630
2019,3554508,10,500,1090
2020,3554508,10,500,838
2021,3554508,10,500,950
2022,3554508,10,500,1150
2023,3554508,10,500,1850
2023,3554508,10,120,432
2022,3554805,10,40,160
2015,3554904,10,500,410
2013,3555000,10,25,25
2014,3555000,10,17,14
2015,3555000,10,25,20
2016,3555000,10,25,46
2017,3555000,10,25,40
2018,3555000,10,25,37
2020,3555000,10,8,44
2016,3555109,10,230,155
2017,3555109,10,120,49
2017,3555109,10,230,173
2018,3555109,10,120,48
2019,3555109,10,100,50
2020,3555109,10,100,50
2021,3555109,10,108,65
2022,3555109,10,100,50
2023,3555109,10,100,52
2018,3555356,10,20,37
2019,3555356,10,18,35
2022,3555406,10,40,31
2013,3555505,10,14,39
2015,3555505,10,7,2
2015,3555505,10,100,187
2016,3555505,10,100,120
2017,3555505,10,100,140
2023,3555604,10,25,31
2013,3555703,10,8,35
2015,3555703,10,10,50
2015,3555703,10,20,16
2015,3555703,10,700,840
2016,3555703,10,10,48
2013,3555802,10,6,12
2022,3555901,10,24,24
2015,3556008,10,220,102
2016,3556008,10,220,95
2017,3556008,10,220,154
2018,3556008,10,220,158
2019,3556008,10,220,129
2020,3556008,10,220,132
2021,3556008,10,220,157
2022,3556008,10,220,199
2023,3556107,10,283,334
2014,3556206,10,320,288
2013,3556305,10,158,62
2014,3556305,10,158,58
2015,3556305,10,100,49
2016,3556305,10,100,106
2018,3556305,10,187,157
2020,3556305,10,120,130
2014,3556354,10,230,281
2016,3556602,10,100,200
2017,3556602,10,100,200
2013,3556701,10,400,960
2013,3556701,10,750,1350
2014,3556701,10,400,960
2015,3556701,10,400,996
2016,3556701,10,400,960
2018,3556701,10,400,1524
2019,3556701,10,400,1524
2013,3556800,10,14,37
2014,3556800,10,18,37
2015,3556800,10,9,18
2016,3556800,10,23,48
2017,3556800,10,32,85
2016,3556909,10,18,54
2017,3556909,10,18,36
2016,3556958,10,176,106
2017,3556958,10,176,264
2023,3556958,10,675,1617
2019,3557105,10,310,638
2023,3557105,10,6,51
2019,3557204,10,227,55
2020,3557204,10,24,15
2021,3557204,10,24,15
2022,3557204,10,24,15
2013,3557303,10,21,80
2018,3557303,10,175,334
2018,3557303,10,326,348
2019,3557303,10,349,384
2020,3557303,10,349,508
2013,3500105,10,150,89
2021,3501400,10,150,75
2014,3502101,10,150,162
2017,3502101,10,150,150
2016,3503208,10,150,375
2017,3503208,10,150,595
2018,3503208,10,150,422
2019,3503208,10,150,327
2020,3503208,10,150,324
2016,3504503,10,150,375
2017,3504503,10,150,300
2015,3505351,10,150,384
2016,3505351,10,150,378
2017,3505351,10,150,342
2014,3509106,10,150,297
2015,3509106,10,150,188
2017,3509106,10,150,188
2018,3509106,10,150,188
2019,3509106,10,150,150
2017,3510203,10,150,675
2013,3513207,10,150,131
2014,3513207,10,150,132
2023,3514007,10,150,159
2014,3514205,10,150,138
2015,3514205,10,150,140
2016,3514205,10,150,218
2017,3514205,10,150,179
2018,3514205,10,150,186
2019,3514205,10,150,224
2020,3514403,10,150,330
2018,3514957,10,150,75
2019,3514957,10,150,75
2014,3516507,10,150,143
2021,3519204,10,150,398
2022,3519204,10,150,267
2017,3520509,10,150,90
2019,3521606,10,150,312
2022,3521606,10,150,195
2021,3523909,10,150,102
2022,3523909,10,150,135
2019,3525508,10,150,330
2020,3525508,10,150,360
2017,3526001,10,150,45
2019,3526407,10,150,135
2020,3526407,10,150,80
2021,3526407,10,150,165
2022,3526407,10,150,195
2023,3526407,10,150,405
2015,3528809,10,150,180
2016,3528809,10,150,139
2017,3528908,10,150,126
2017,3529500,10,150,127
2018,3529500,10,150,129
2017,3529906,10,150,246
2020,3530201,10,150,77
2021,3530201,10,150,77
2022,3530201,10,150,150
2023,3530508,10,150,300
2015,3532801,10,150,102
2017,3532801,10,150,84
2019,3532801,10,150,70
2019,3536257,10,150,72
2020,3536257,10,150,124
2021,3536257,10,150,188
2020,3536703,10,150,89
2021,3536703,10,150,101
2014,3537206,10,150,450
2016,3537206,10,150,450
2016,3538303,10,150,90
2018,3539004,10,150,54
2019,3539004,10,150,65
2020,3539004,10,150,63
2021,3539004,10,150,116
2022,3539004,10,150,125
2023,3539004,10,150,180
2019,3540804,10,150,116
2014,3543253,10,150,53
2016,3545001,10,150,240
2017,3545001,10,150,222
2022,3545605,10,150,420
2022,3545605,10,150,600
2023,3545605,10,150,270
2014,3546801,10,150,300
2015,3547700,10,150,78
2013,3548203,10,150,121
2014,3548203,10,150,121
2013,3550100,10,150,53
2014,3550100,10,150,60
2017,3550100,10,150,150
2019,3550100,10,150,74
2020,3550100,10,150,74
2022,3550100,10,150,113
2013,3550407,10,150,225
2014,3550407,10,150,450
2015,3550407,10,150,480
2016,3550407,10,150,390
2017,3550407,10,150,390
2018,3550407,10,150,398
2019,3550407,10,150,525
2020,3550407,10,150,420
2021,3550407,10,150,390
2022,3550407,10,150,450
2023,3550407,10,150,465
2013,3552106,10,150,186
2021,3553658,10,150,134
2022,3553658,10,150,167
2015,3553856,10,150,215
2016,3553856,10,150,346
2016,3555406,10,150,390
2023,3555406,10,150,300
2013,3556008,10,150,132
2013,3556354,10,150,92
2015,3556958,10,150,137
2014,3501103,10,250,49
2013,3502101,10,250,250
2016,3502101,10,250,145
2017,3502101,10,250,250
2018,3502101,10,250,245
2021,3502200,10,250,215
2019,3502754,10,250,110
2013,3504107,10,250,200
2013,3504206,10,250,205
2013,3508603,10,250,104
2014,3508603,10,250,98
2015,3508603,10,250,150
2016,3508603,10,250,350
2017,3508603,10,250,155
2018,3508603,10,250,400
2019,3508603,10,250,225
2021,3508603,10,250,120
2022,3508603,10,250,325
2023,3508603,10,250,275
2018,3509502,10,250,202
2019,3509502,10,250,306
2020,3509502,10,250,316
2016,3511300,10,250,282
2022,3512704,10,250,208
2021,3513306,10,250,274
2022,3513306,10,250,332
2023,3513306,10,250,329
2013,3514908,10,250,475
2015,3514908,10,250,375
2018,3514908,10,250,475
2021,3514908,10,250,633
2022,3514908,10,250,800
2023,3514908,10,250,875
2017,3517604,10,250,188
2017,3517604,10,250,250
2018,3517604,10,250,228
2018,3517604,10,250,121
2019,3517604,10,250,125
2019,3517604,10,250,200
2020,3517604,10,250,406
2020,3517604,10,250,279
2022,3517604,10,250,375
2023,3517604,10,250,425
2013,3519006,10,250,121
2015,3519006,10,250,89
2020,3519808,10,250,245
2013,3520509,10,250,375
2014,3520509,10,250,500
2015,3520509,10,250,375
2016,3520509,10,250,375
2017,3520509,10,250,375
2019,3520509,10,250,500
2019,3520509,10,250,500
2020,3520509,10,250,500
2021,3520509,10,250,796
2022,3520509,10,250,750
2023,3520509,10,250,775
2019,3521150,10,250,158
2022,3521606,10,250,388
2016,3521705,10,250,467
2017,3521705,10,250,350
2021,3522802,10,250,160
2015,3523701,10,250,190
2014,3524709,10,250,63
2015,3524709,10,250,74
2016,3524709,10,250,195
2017,3524709,10,250,173
2018,3524709,10,250,140
2019,3524709,10,250,140
2020,3524709,10,250,270
2021,3524709,10,250,331
2022,3524709,10,250,213
2023,3524709,10,250,303
2017,3528809,10,250,187
2023,3529005,10,250,400
2022,3531001,10,250,600
2023,3531001,10,250,750
2019,3531407,10,250,121
2020,3531407,10,250,150
2020,3531506,10,250,376
2013,3532009,10,250,75
2013,3532405,10,250,80
2016,3532801,10,250,223
2020,3532801,10,250,383
2013,3536000,10,250,88
2014,3536000,10,250,75
2015,3537404,10,250,138
2016,3537404,10,250,219
2017,3537404,10,250,178
2018,3537404,10,250,163
2019,3537404,10,250,185
2020,3537404,10,250,168
2021,3537404,10,250,224
2022,3538105,10,250,262
2023,3538105,10,250,375
2013,3538204,10,250,487
2014,3538204,10,250,562
2013,3538600,10,250,85
2015,3538600,10,250,280
2016,3538600,10,250,341
2017,3538600,10,250,325
2018,3538600,10,250,335
2019,3540606,10,250,750
2020,3540606,10,250,625
2020,3540705,10,250,72
2014,3540804,10,250,158
2015,3541802,10,250,150
2016,3541802,10,250,188
