ANO_LETIVO,CODIGO_CIE,CODIGO_INEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MÉDIO
2021,2811,35002811,10207,LESTE 1,SILVA PRADO DEPUTADO,SAO PAULO,,3.44,2.34
2021,2823,35002823,10207,LESTE 1,MARINHA DO BRASIL,SAO PAULO,4.74,,
2021,2835,35002835,10207,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,,2.77,1.56
2021,2847,35002847,10207,LESTE 1,MIGUEL DE CERVANTES Y SAAVEDRA DOM,SAO PAULO,,3.46,2.03
2021,2859,35002859,10210,LESTE 2,MARIO KOZEL FILHO,SAO PAULO,3.57,2.53,1.36
2021,2860,35002860,10210,LESTE 2,ESTELA BORGES MORATO,SAO PAULO,4.66,,1.92
2021,2872,35002872,10207,LESTE 1,MAXIMO DE MOURA SANTOS PROFESSOR,SAO PAULO,4.38,,
2021,2884,35002884,10207,LESTE 1,RAUL PILLA DEPUTADO,SAO PAULO,,4.23,
2021,2896,35002896,10207,LESTE 1,GALILEO EMENDABILI ESCULTOR,SAO PAULO,5.12,,
2021,2902,35002902,10210,LESTE 2,CARLOS GOMES,SAO PAULO,,3.82,2.83
2021,2914,35002914,10210,LESTE 2,DOM PEDRO I,SAO PAULO,,,2.72
2021,2926,35002926,10210,LESTE 2,ARMANDO GOMES DE ARAUJO PROF,SAO PAULO,,3.39,2.24
2021,2938,35002938,10210,LESTE 2,ALBERTO SCHWEITZER,SAO PAULO,4.97,,
2021,2948,35002948,10210,LESTE 2,PLINIO CAIADO DE CASTRO DR,SAO PAULO,4.11,,
2021,2951,35002951,10210,LESTE 2,MANOEL DE NOBREGA DEPUTADO,SAO PAULO,,4.25,
2021,2963,35002963,10210,LESTE 2,JOSE BONIFACIO ANDRADA E SILVA JARDIM PROF,SAO PAULO,,2.66,1.59
2021,2975,35002975,10207,LESTE 1,MARIO REYS COMENDADOR,SAO PAULO,,,2.49
2021,2987,35002987,10207,LESTE 1,GABRIEL PELICIOTTI PROFESSOR,SAO PAULO,4.45,,
2021,2999,35002999,10210,LESTE 2,SHINQUICHI AGARI,SAO PAULO,4.23,3.65,2.82
2021,3001,35003001,10210,LESTE 2,DARIO DE QUEIROZ PROF,SAO PAULO,,3.3,2.93
2021,3013,35003013,10210,LESTE 2,DIOGO DE FARIA DR,SAO PAULO,4.15,,
2021,3037,35003037,10210,LESTE 2,ATAULPHO ALVES,SAO PAULO,,3.49,1.77
2021,3049,35003049,10210,LESTE 2,ANTONIO DE PADUA VIEIRA,SAO PAULO,4.52,,
2021,3050,35003050,10210,LESTE 2,ELIZA RAQUEL MACEDO DE SOUZA PROFA,SAO PAULO,,2.41,1.81
2021,3062,35003062,10207,LESTE 1,EMILIA DE PAIVA MEIRA PROFESSORA,SAO PAULO,,3.16,1.55
2021,3074,35003074,10207,LESTE 1,GERALDO DOMINGOS CORTEZ PROFESSOR,SAO PAULO,3.98,,
2021,3086,35003086,10207,LESTE 1,HELENA LOMBARDI BRAGA PROFESSORA,SAO PAULO,,2.74,1.96
2021,3098,35003098,10208,LESTE 4,ASCANIO DE AZEVEDO CASTILHO PROF,SAO PAULO,4.61,,
2021,3104,35003104,10208,LESTE 4,CIDADE DE HIROSHIMA,SAO PAULO,,3.05,1.87
2021,3116,35003116,10207,LESTE 1,APPARECIDA RAHAL PROFESSORA,SAO PAULO,,3.08,1.68
2021,3128,35003128,10211,LESTE 3,DECIO FERRAZ ALVIM PROFESSOR DOUTOR,SAO PAULO,3.64,2.54,1.46
2021,3136,35003136,10208,LESTE 4,LINA DA COSTA COUTO PROFA,SAO PAULO,4.33,,
2021,3141,35003141,10211,LESTE 3,LUIZ ROSANOVA PROFESSOR,SAO PAULO,,3.26,1.29
2021,3153,35003153,10208,LESTE 4,LUZIA DE QUEIROZ E OLIVEIRA PROFA,SAO PAULO,,2.7,1.13
2021,3165,35003165,10208,LESTE 4,JANDYRA VIEIRA CUNHA BARRA PROFA,SAO PAULO,5.35,,
2021,3177,35003177,10211,LESTE 3,ALCIDES BOSCOLO PROFESSOR,SAO PAULO,4.27,,
2021,3189,35003189,10208,LESTE 4,ALFREDO MACHADO PEDROSA PROF,SAO PAULO,3.54,,
2021,3190,35003190,10207,LESTE 1,ALVARES DE AZEVEDO,SAO PAULO,5.16,,
2021,3207,35003207,10207,LESTE 1,MARIA CECILIA DA SILVA GROHMANN PROFESSORA,SAO PAULO,3.8,,
2021,3219,35003219,10207,LESTE 1,MARIA DA CONCEICAO OLIVEIRA COSTA PROFESSORA,SAO PAULO,5.5,,
2021,3220,35003220,10207,LESTE 1,MILTON CRUZEIRO PROFESSOR,SAO PAULO,,3.09,1.61
2021,3232,35003232,10208,LESTE 4,ADELINO JOSE DA SILVA D AZEVEDO PROF,SAO PAULO,,2.98,1.33
2021,3244,35003244,10211,LESTE 3,ADHEMAR ANTONIO PRADO PROFESSOR,SAO PAULO,,2.89,1.84
2021,3256,35003256,10211,LESTE 3,PEDRO TAQUES,SAO PAULO,,2.92,1.8
2021,3268,35003268,10211,LESTE 3,SEBASTIAO FARIA ZIMBRES PROFESSOR,SAO PAULO,,2.95,1.57
2021,3273,35003273,10208,LESTE 4,SAO JOAO EVANGELISTA,SAO PAULO,4.77,3.45,2.06
2021,3281,35003281,10210,LESTE 2,BALBINA NETTO VELLOSO PROFA,SAO PAULO,3.76,,
2021,3293,35003293,10207,LESTE 1,THALES CASTANHO DE ANDRADE PROFESSOR,SAO PAULO,5.27,,
2021,3300,35003300,10208,LESTE 4,ALFREDO ASHCAR PROF,SAO PAULO,4.59,,
2021,3311,35003311,10211,LESTE 3,ANDRE NUNES JUNIOR,SAO PAULO,4.25,,
2021,3323,35003323,10211,LESTE 3,RITA PINTO DE ARAUJO PROFESSORA,SAO PAULO,4.16,,
2021,3335,35003335,10208,LESTE 4,WALTER BELIAN,SAO PAULO,5.03,,
2021,3347,35003347,10312,CENTRO OESTE,REYNALDO PORCHAT PROFESSOR,SAO PAULO,5.47,,
2021,3360,35003360,10312,CENTRO OESTE,ALFREDO PAULINO,SAO PAULO,6.26,,
2021,3372,35003372,10312,CENTRO OESTE,ROMEU DE MORAES,SAO PAULO,,3.67,2.67
2021,3384,35003384,10312,CENTRO OESTE,ANHANGUERA,SAO PAULO,,,2.52
2021,3402,35003402,10312,CENTRO OESTE,PEREIRA BARRETO,SAO PAULO,,,3.02
2021,3414,35003414,10102,CENTRO,ANTONIO PRADO CONSELHEIRO,SAO PAULO,3.97,,
2021,3426,35003426,10102,CENTRO,CANUTO DO VAL,SAO PAULO,,3.39,2.6
2021,3448,35003448,10102,CENTRO,PEDRO II,SAO PAULO,5.6,,
2021,3451,35003451,10102,CENTRO,JOAO KOPKE,SAO PAULO,,2.12,2.03
2021,3463,35003463,10312,CENTRO OESTE,REINALDO RIBEIRO DA SILVA DOUTOR,SAO PAULO,,3.33,
2021,3475,35003475,10102,CENTRO,JOSE CANDIDO DE SOUZA,SAO PAULO,,3,
2021,3487,35003487,10102,CENTRO,ARTHUR GUIMARAES,SAO PAULO,5.35,,
2021,3499,35003499,10102,CENTRO,ZULEIKA DE BARROS MARTINS FERREIRA PROFESSORA,SAO PAULO,,,2.62
2021,3505,35003505,10102,CENTRO,DEODORO MARECHAL,SAO PAULO,4.37,,
2021,3517,35003517,10312,CENTRO OESTE,MARINA CERQUEIRA CESAR PROFESSORA,SAO PAULO,6.18,,
2021,3530,35003530,10102,CENTRO,ALARICO SILVEIRA DOUTOR,SAO PAULO,,3.66,1.11
2021,3542,35003542,10312,CENTRO OESTE,JOSE MONTEIRO BOANOVA PROFESSOR,SAO PAULO,,2.58,2.99
2021,3554,35003554,10102,CENTRO,MAURO DE OLIVEIRA PROFESSOR,SAO PAULO,,,3.59
2021,3566,35003566,10102,CENTRO,MISS BROWNE,SAO PAULO,,2.06,2.22
2021,3585,35003585,10312,CENTRO OESTE,MANUEL CIRIDIAO BUARQUE PROFESSOR,SAO PAULO,,,3.09
2021,3591,35003591,10312,CENTRO OESTE,EDMUNDO DE CARVALHO DOUTOR,SAO PAULO,4.53,,
2021,3612,35003612,10312,CENTRO OESTE,GUILHERME KUHLMANN,SAO PAULO,4.5,,
2021,3621,35003621,10102,CENTRO,PRUDENTE DE MORAES,SAO PAULO,4.86,,
2021,3633,35003633,10102,CENTRO,FARIA LIMA BRIGADEIRO,SAO PAULO,5.32,,
2021,3657,35003657,10312,CENTRO OESTE,EMILIANO AUGUSTO CAVALCANTI DE ALBUQUERQUE E MELO,SAO PAULO,,3.18,3.21
2021,3669,35003669,10312,CENTRO OESTE,ALEXANDRE VON HUMBOLDT,SAO PAULO,,,3.49
2021,3670,35003670,10102,CENTRO,FIDELINO DE FIGUEIREDO PROFESSOR,SAO PAULO,,3.47,2.69
2021,3682,35003682,10312,CENTRO OESTE,FERNAO DIAS PAES,SAO PAULO,,3.54,2.68
2021,3700,35003700,10312,CENTRO OESTE,ANTONIO ALVES CRUZ PROFESSOR,SAO PAULO,,,3.75
2021,3712,35003712,10102,CENTRO,MARINA CINTRA PROFESSORA,SAO PAULO,4.89,3.78,
2021,3724,35003724,10316,CENTRO SUL,ROLDAO LOPES DE BARROS PROFESSOR,SAO PAULO,,3.2,2.51
2021,3736,35003736,10312,CENTRO OESTE,LUDOVINA CREDIDIO PEIXOTO,SAO PAULO,5.5,,
2021,3748,35003748,10316,CENTRO SUL,ARCY MAJOR,SAO PAULO,,4.26,3.83
2021,3759,35003759,10316,CENTRO SUL,MARIA JOSE,SAO PAULO,4.16,3.01,1.67
2021,3773,35003773,10312,CENTRO OESTE,COSTA MANSO MINISTRO,SAO PAULO,,,2.89
2021,3797,35003797,10316,CENTRO SUL,FABIANO LOZANO MAESTRO,SAO PAULO,,3.63,2.65
2021,3803,35003803,10312,CENTRO OESTE,VICTOR OLIVA PROFESSOR,SAO PAULO,5.28,,
2021,3815,35003815,10316,CENTRO SUL,FLORIANO MARECHAL,SAO PAULO,3.96,,
2021,3827,35003827,10316,CENTRO SUL,RODRIGUES ALVES,SAO PAULO,5.49,3.85,
2021,3839,35003839,10312,CENTRO OESTE,GODOFREDO FURTADO,SAO PAULO,,,2.57
2021,3840,35003840,10312,CENTRO OESTE,CARLOS MAXIMILIANO PEREIRA DOS SANTOS,SAO PAULO,,3.89,
2021,3852,35003852,10102,CENTRO,CAETANO DE CAMPOS CONSOLACAO,SAO PAULO,,3.49,2.86
2021,3864,35003864,10312,CENTRO OESTE,CECILIANO JOSE ENNES PROFESSOR,SAO PAULO,4.72,,
2021,3876,35003876,10312,CENTRO OESTE,BRASILIO MACHADO,SAO PAULO,6.96,,
2021,3888,35003888,10312,CENTRO OESTE,MARTIM FRANCISCO,SAO PAULO,,3.55,2.77
2021,3897,35003897,10312,CENTRO OESTE,ALFREDO BRESSER,SAO PAULO,4.66,,
2021,3918,35003918,10312,CENTRO OESTE,ARISTIDES DE CASTRO,SAO PAULO,,3.85,
2021,3924,35003924,10312,CENTRO OESTE,NAPOLEAO DE CARVALHO FREIRE PROFESSOR,SAO PAULO,,4.6,3.39
2021,3931,35003931,10312,CENTRO OESTE,OSWALDO ARANHA,SAO PAULO,,3.98,3.21
2021,3943,35003943,10312,CENTRO OESTE,JACYRA MOYA MARTINS CARVALHO PROFESSORA,SAO PAULO,4.34,,
2021,3955,35003955,10312,CENTRO OESTE,KEIZO ISHIHARA,SAO PAULO,5.32,3.49,
2021,3967,35003967,10312,CENTRO OESTE,KYRILLOS DOUTOR,SAO PAULO,,4.31,
2021,3980,35003980,10312,CENTRO OESTE,LOURENCO FILHO PROFESSOR,SAO PAULO,,3.9,
2021,3992,35003992,10312,CENTRO OESTE,MARIO DE ANDRADE,SAO PAULO,4.48,,
2021,4005,35004005,10312,CENTRO OESTE,MARIA EUGENIA MARTINS PROFESSORA,SAO PAULO,,2.68,1.83
2021,4029,35004029,10312,CENTRO OESTE,FLAVIA VIZIBELI PIRRO PROFESSORA,SAO PAULO,5.36,3.05,
2021,4030,35004030,10312,CENTRO OESTE,GUIOMAR ROCHA RINALDI PROFESSORA,SAO PAULO,,2.52,1.54
2021,4039,35004039,20310,VOTORANTIM,JARDIM SAO MATHEUS,VOTORANTIM,,3.24,1.96
2021,4042,35004042,10312,CENTRO OESTE,HENRIQUE DUMONT VILLARES,SAO PAULO,4.97,,
2021,4065,35004065,20408,LIMEIRA,MARIA CARMEN CODO JACOMINI,SANTA GERTRUDES,,,2.58
2021,4066,35004066,10312,CENTRO OESTE,ARCHITICLINO SANTOS PROFESSOR,SAO PAULO,,3.04,2.28
2021,4078,35004078,10312,CENTRO OESTE,CESAR MARTINEZ,SAO PAULO,5.44,,
2021,4085,35004085,10312,CENTRO OESTE,CLORINDA DANTI PROFESSORA,SAO PAULO,3.33,,
2021,4091,35004091,10312,CENTRO OESTE,DANIEL PAULO VERANO PONTES PROFESSOR,SAO PAULO,,3.18,
2021,4092,35004092,20501,ARARAQUARA,PROFA MIRYAN LEOPOLDINA CARAMURU DE CASTRO MONTEIRO,ARARAQUARA,,2.54,2.46
2021,4102,35004102,20904,PRESIDENTE PRUDENTE,JOAO CARLOS PADILHA DE SIQUEIRA,PRESIDENTE PRUDENTE,,1.15,1.79
2021,4112,35004112,10312,CENTRO OESTE,LUIS ELIAS ATTIE,SAO PAULO,5.01,,
2021,4118,35004118,20208,CARAGUATATUBA,JOSE ANTONIO SANCHES GONZALEZ PROF,ILHABELA,,,1.84
2021,4121,35004121,10312,CENTRO OESTE,EMYGDIO DE BARROS PROFESSOR,SAO PAULO,,2.41,1.72
2021,4133,35004133,10312,CENTRO OESTE,ENNIO VOSS PROFESSOR,SAO PAULO,5.05,3.85,
2021,4145,35004145,10312,CENTRO OESTE,ALBERTO LEVY PROFESSOR,SAO PAULO,,,2.13
2021,4157,35004157,10312,CENTRO OESTE,ALBERTO TORRES,SAO PAULO,,,3.09
2021,4169,35004169,10312,CENTRO OESTE,ANA ROSA DE ARAUJO DONA,SAO PAULO,,3.58,2.46
2021,4170,35004170,10312,CENTRO OESTE,ANDRONICO DE MELLO PROFESSOR,SAO PAULO,,,1.81
2021,4191,35004191,10701,CARAPICUIBA,CIDADE ARISTON ESTELA AZEVEDO VI,CARAPICUIBA,,2.17,1.75
2021,4194,35004194,10312,CENTRO OESTE,ADALGIZA SEGURADO DA SILVEIRA PROFESSORA,SAO PAULO,5.3,,
2021,4200,35004200,10312,CENTRO OESTE,ADOLFINO DE ARRUDA CASTANHO PROFESSOR,SAO PAULO,3.83,,
2021,4212,35004212,10312,CENTRO OESTE,ADOLFO GORDO SENADOR,SAO PAULO,,3.15,2.23
2021,4224,35004224,10312,CENTRO OESTE,VIRGILIA RODRIGUES ALVES DE CARVALHO PINTO,SAO PAULO,,,3.6
2021,4236,35004236,10312,CENTRO OESTE,PEDRO FONSECA PROFESSOR,SAO PAULO,,3.02,1.76
2021,4248,35004248,10312,CENTRO OESTE,THOMAZIA MONTORO,SAO PAULO,,2.89,
2021,4259,35004259,10312,CENTRO OESTE,ADOLFO TRIPOLI PROFESSOR,SAO PAULO,3.37,,
2021,4273,35004273,10316,CENTRO SUL,DEMOSTHENES MARQUES PROFESSOR,SAO PAULO,4.99,,
2021,4285,35004285,10316,CENTRO SUL,JACQUES MARITAIN,SAO PAULO,4.17,3.7,
2021,4297,35004297,10316,CENTRO SUL,MURTINHO NOBRE DOUTOR,SAO PAULO,,3.6,3.22
2021,4303,35004303,10316,CENTRO SUL,ADELINA ISSA ASHCAR,SAO PAULO,4.9,,
2021,4315,35004315,10316,CENTRO SUL,JULIO DE MESQUITA FILHO,SAO PAULO,3.38,4.1,
2021,4327,35004327,10316,CENTRO SUL,ITAUNA VISCONDE DE,SAO PAULO,4.87,4.06,
2021,4339,35004339,10316,CENTRO SUL,ATALIBA DE OLIVEIRA PROFESSOR,SAO PAULO,,,1.8
2021,4340,35004340,10316,CENTRO SUL,ROOSEVELT PRESIDENTE,SAO PAULO,4.79,3.09,2.08
2021,4364,35004364,10316,CENTRO SUL,ASTROGILDO SILVA PROFESSOR,SAO PAULO,3.94,3.02,
2021,4388,35004388,10316,CENTRO SUL,SEMINARIO NOSSA SENHORA DA GLORIA,SAO PAULO,5.32,3.86,
2021,4397,35004397,10316,CENTRO SUL,JOSE ESCOBAR PROFESSOR,SAO PAULO,4.11,,
2021,4406,35004406,10316,CENTRO SUL,MILDRE ALVARES BIAGGI PROFESSORA,SAO PAULO,5.58,,
2021,4418,35004418,10316,CENTRO SUL,NOSSA SENHORA APARECIDA,SAO PAULO,3.62,3.31,1.88
2021,4424,35004424,10316,CENTRO SUL,FRANCISCO DE ASSIS REYS,SAO PAULO,4.98,,
2021,4431,35004431,10316,CENTRO SUL,MANUELA LACERDA VERGUEIRO,SAO PAULO,,2.5,1.25
2021,4443,35004443,10316,CENTRO SUL,ODON CAVALCANTI PROFESSOR,SAO PAULO,,3.82,
2021,4455,35004455,10316,CENTRO SUL,OSCAR THOMPSON,SAO PAULO,,3.95,
2021,4467,35004467,10316,CENTRO SUL,GOMES CARDIM PROFESSOR,SAO PAULO,4.51,,
2021,4479,35004479,10316,CENTRO SUL,ALEXANDRE DE GUSMAO,SAO PAULO,,,2.5
2021,4480,35004480,10316,CENTRO SUL,EURYDICE ZERBINI PROFESSORA,SAO PAULO,,3.06,2.01
2021,4492,35004492,10316,CENTRO SUL,GUALTER DA SILVA PROFESSOR,SAO PAULO,,2.61,1.82
2021,4509,35004509,10316,CENTRO SUL,MARIA ODILA GUIMARAES BUENO PROFESSORA,SAO PAULO,4.36,,
2021,4510,35004510,10316,CENTRO SUL,TEOTONIO ALVES PEREIRA,SAO PAULO,,3.41,3.64
2021,4522,35004522,10316,CENTRO SUL,RAUL CARDOSO DE ALMEIDA PROFESSOR,SAO PAULO,,3.43,2.57
2021,4534,35004534,10317,SUL 1,REDUCINO DE OLIVEIRA LARA PROFESSOR,SAO PAULO,5.66,,
2021,4546,35004546,10316,CENTRO SUL,RAUL FONSECA,SAO PAULO,,3.1,2.14
2021,4558,35004558,10317,SUL 1,DANDOLO FREDIANI PROFESSOR,SAO PAULO,4,,
2021,4561,35004561,10316,CENTRO SUL,VALENTIM GENTIL,SAO PAULO,4.45,,
2021,4571,35004571,10312,CENTRO OESTE,PAULO ROSSI PROFESSOR,SAO PAULO,5.09,3.71,
2021,4583,35004583,10317,SUL 1,LAIS AMARAL VICENTE PROFESSORA,SAO PAULO,,2.73,
2021,4595,35004595,10312,CENTRO OESTE,LYGIA DE AZEVEDO SOUZA E SA PROFESSORA,SAO PAULO,,2.81,3.45
2021,4601,35004601,10316,CENTRO SUL,JULIA COLLACO FRANCA PROFESSORA,SAO PAULO,5.09,,
2021,4613,35004613,10317,SUL 1,MARIA AUGUSTA DE MORAES NEVES PROFESSORA,SAO PAULO,,2.77,1.31
2021,4625,35004625,10312,CENTRO OESTE,MARIA RIBEIRO GUIMARAES BUENO PROFESSORA,SAO PAULO,,4.06,3.57
2021,4649,35004649,10316,CENTRO SUL,CALIXTO DE SOUZA ARANHA PROFESSOR,SAO PAULO,4.6,,
2021,4662,35004662,10312,CENTRO OESTE,HELENA LEMMI PROFESSORA,SAO PAULO,5.2,,
2021,4674,35004674,10317,SUL 1,HELOISA CARNEIRO PROFESSORA,SAO PAULO,,3.08,2.08
2021,4686,35004686,10317,SUL 1,PEROLA BYINGTON DONA,SAO PAULO,,3.18,1.56
2021,4698,35004698,10317,SUL 1,ANGELO MENDES DE ALMEIDA DOUTOR,SAO PAULO,,,4.17
2021,4704,35004704,10317,SUL 1,CARLOS AUGUSTO DE FREITAS VILLALVA JUNIOR DOUTOR,SAO PAULO,,,2.85
2021,4714,35004714,20501,ARARAQUARA,VEREADOR CARLOS ROBERTO MARQUES,ARARAQUARA,,3.38,2.17
2021,4716,35004716,10312,CENTRO OESTE,ERICO DE ABREU SODRE,SAO PAULO,5.66,,
2021,4728,35004728,10317,SUL 1,JOAO MARIA PIRES DE AGUIAR PROFESSOR,SAO PAULO,4.45,,
2021,4736,35004736,10317,SUL 1,JOAO AMOS COMENIUS,SAO PAULO,,2.64,2.29
2021,4741,35004741,10316,CENTRO SUL,JULIO RIBEIRO,SAO PAULO,,,1.73
2021,4753,35004753,10317,SUL 1,NELSON FERNANDES DEPUTADO,SAO PAULO,5.09,,
2021,4765,35004765,10312,CENTRO OESTE,BARROSO ALMIRANTE,SAO PAULO,4.63,,
2021,4766,35004766,20404,CAMPINAS OESTE,VILA VITORIA,CAMPINAS,,2.7,0.97
2021,4777,35004777,10316,CENTRO SUL,ANTONIO ALCANTARA MACHADO,SAO PAULO,,2.96,2.31
2021,4789,35004789,10316,CENTRO SUL,ANTONIO CASTELAR DE FRANCESCHI,SAO PAULO,4.68,,
2021,4790,35004790,10316,CENTRO SUL,BRASILIO MACHADO,SAO PAULO,,,2.81
2021,4807,35004807,10317,SUL 1,DOMINGOS QUIRINO FERREIRA CORONEL,SAO PAULO,,3.22,2
2021,4819,35004819,10316,CENTRO SUL,RAUL HUMAITA VILLA NOVA CORONEL,SAO PAULO,5.9,,
2021,4820,35004820,10316,CENTRO SUL,JOSE VICENTE DE AZEVEDO CONDE,SAO PAULO,,,3.43
2021,4832,35004832,10312,CENTRO OESTE,RUI BLOEM,SAO PAULO,,,2.92
2021,4844,35004844,10316,CENTRO SUL,ARTUR SABOIA,SAO PAULO,5.22,,
2021,4856,35004856,10316,CENTRO SUL,PEDRO VOSS PROFESSOR,SAO PAULO,5.68,,
2021,4868,35004868,10317,SUL 1,LEONOR QUADROS,SAO PAULO,,2.56,1.51
2021,4873,35004873,10316,CENTRO SUL,ISABEL PRINCESA,SAO PAULO,,4.79,
2021,4881,35004881,10317,SUL 1,EDMEA ATTAB PROFESSORA,SAO PAULO,3.37,,
2021,4893,35004893,10316,CENTRO SUL,LASAR SEGALL,SAO PAULO,,4.82,
2021,4900,35004900,10317,SUL 1,JOANNA ABRAHAO PROFESSORA,SAO PAULO,3.56,,
2021,4911,35004911,10314,SUL 2,RENATO BRAGA PROFESSOR,SAO PAULO,,3.58,
2021,4923,35004923,10314,SUL 2,JOAO SILVA PROFESSOR,SAO PAULO,,3.33,1.99
2021,4935,35004935,10317,SUL 1,DULCE CARNEIRO PROFESSORA,SAO PAULO,5.06,,
2021,4947,35004947,10317,SUL 1,NEYDE APPARECIDA SOLLITTO PROFESSORA,SAO PAULO,3.27,2.66,1.8
2021,4959,35004959,10317,SUL 1,LUIZA MARCELINA BRANCA CHAIB,SAO PAULO,3.55,,
2021,4960,35004960,10317,SUL 1,EUGENIO ZERBINI PROFESSOR,SAO PAULO,4.12,,
2021,4972,35004972,10317,SUL 1,NIPO BRASILEIRA,SAO PAULO,5,,
2021,4984,35004984,10317,SUL 1,MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO PROFESSORA,SAO PAULO,,4.46,2.53
2021,4996,35004996,10314,SUL 2,DAVINA AGUIAR DIAS PROFESSORA,SAO PAULO,4.36,2.52,2.26
2021,5009,35005009,10314,SUL 2,BEATRIZ DE QUADROS LEME PROFESSORA,SAO PAULO,,3.71,2.74
2021,5010,35005010,10314,SUL 2,LEOPOLDO SANTANA PROFESSOR,SAO PAULO,,,2.47
2021,5022,35005022,10317,SUL 1,JUVENTINA PATRICIA SANT ANA PROFESSORA,SAO PAULO,5.15,,
2021,5034,35005034,10317,SUL 1,MARTINS PENA,SAO PAULO,,2.81,1.84
2021,5046,35005046,10317,SUL 1,JOSE NASCIMENTO PROFESSOR,SAO PAULO,3.45,,
2021,5058,35005058,10317,SUL 1,BENTO PEREIRA DA ROCHA PROFESSOR,SAO PAULO,,2.75,1.88
2021,5061,35005061,10314,SUL 2,ZULMIRA CAVALHEIRO FAUSTINO DONA,SAO PAULO,5.47,3.33,2.4
2021,5071,35005071,10317,SUL 1,EUSEBIO DE PAULA MARCONDES PROFESSOR,SAO PAULO,,2.54,2.94
2021,5083,35005083,10317,SUL 1,JOAQUIM ADOLFO ARAUJO PROFESSOR,SAO PAULO,,3.94,1.78
2021,5095,35005095,10317,SUL 1,HUGO LACORTE VITALE DEPUTADO,SAO PAULO,,2.58,1.73
2021,5113,35005113,10317,SUL 1,MEXICO,SAO PAULO,,3.02,1.86
2021,5125,35005125,10317,SUL 1,PAULO EIRO,SAO PAULO,4.69,,
2021,5137,35005137,10317,SUL 1,ZENAIDE LOPES DE OLIVEIRA GODOY PROFESSORA,SAO PAULO,,2.92,1.93
2021,5149,35005149,10317,SUL 1,JOAO EVANGELISTA COSTA PROFESSOR,SAO PAULO,,3.71,2.22
2021,5150,35005150,10317,SUL 1,MANUEL BORBA GATO,SAO PAULO,4.95,,
2021,5162,35005162,10317,SUL 1,ALBERTO CONTE PROFESSOR,SAO PAULO,,,2.99
2021,5174,35005174,10317,SUL 1,LUIS ARROBAS MARTINS DOUTOR,SAO PAULO,5.7,,
2021,5186,35005186,10314,SUL 2,LUIZ GONZAGA PINTO E SILVA PROFESSOR,SAO PAULO,,3.13,2
2021,5198,35005198,10317,SUL 1,PLINIO NEGRAO,SAO PAULO,,3.42,3.22
2021,5204,35005204,10317,SUL 1,KENNEDY PRESIDENTE,SAO PAULO,,,2.37
2021,5216,35005216,10317,SUL 1,ISALTINO DE MELLO PROFESSOR,SAO PAULO,,,2.01
2021,5228,35005228,10317,SUL 1,SABOIA DE MEDEIROS PADRE EE,SAO PAULO,,,2.41
2021,5236,35005236,10314,SUL 2,MARIA PECCIOLI GIANNASI PROFESSORA,SAO PAULO,3.86,2.3,
2021,5241,35005241,10314,SUL 2,PAULO OCTAVIO DE AZEVEDO PROFESSOR,SAO PAULO,3.7,2.69,1.33
2021,5253,35005253,10314,SUL 2,JOAO DE DEUS CARDOSO DE MELLO,SAO PAULO,4.09,,
2021,5265,35005265,10314,SUL 2,ORLANDO MENDES DE MORAES PROFESSOR,SAO PAULO,,3.42,1.86
2021,5277,35005277,10318,SUL 3,BEATRIZ LOPES PROFA,SAO PAULO,,,2.27
2021,5289,35005289,10318,SUL 3,ALBERTO SALOTTI PROF EE,SAO PAULO,,,2.78
2021,5290,35005290,10318,SUL 3,LEVI CARNEIRO,SAO PAULO,,2.8,1.54
2021,5307,35005307,10318,SUL 3,PAULINO NUNES ESPOSO,SAO PAULO,,3.84,2.32
2021,5319,35005319,10318,SUL 3,ALEXANDRE MARCONDES FILHO SENADOR,SAO PAULO,5.15,,
2021,5320,35005320,10318,SUL 3,PRISCILIANA DUARTE DE ALMEIDA DONA,SAO PAULO,,,2.03
2021,5332,35005332,10318,SUL 3,ERNESTINO LOPES DA SILVA PROF,SAO PAULO,4.68,,
2021,5344,35005344,10318,SUL 3,HILTON REIS SANTOS PROF,SAO PAULO,4.29,2.48,2.62
2021,5356,35005356,10318,SUL 3,DUARTE LEOPOLDO E SILVA DOM,SAO PAULO,,3.76,2.72
2021,5368,35005368,10318,SUL 3,JOSE VIEIRA DE MORAES PROF,SAO PAULO,,,2.94
2021,5373,35005373,10318,SUL 3,JOSE GERALDO DE LIMA PROF EE,SAO PAULO,,4.04,3.26
2021,5381,35005381,10318,SUL 3,ADOLFO CASAIS MONTEIRO PROF,SAO PAULO,,3.04,2.16
2021,5393,35005393,10318,SUL 3,JUVENTINA MARCONDES DOMINGUES DE CASTRO PROFA,SAO PAULO,3.32,2.72,1.53
2021,5400,35005400,10314,SUL 2,ALFREDO VIANELLO GREGORIO COMENDADOR,SAO PAULO,4.62,3.41,2.19
2021,5411,35005411,10314,SUL 2,AMELIA KERR NOGUEIRA PROFESSORA,SAO PAULO,,2.44,1.96
2021,5423,35005423,10318,SUL 3,CLARINA AMARAL GURGEL PROFA,SAO PAULO,4.29,,
